query,id,rating
"HANADA SUSHI 3030 SEPULVEDA BLVD, TORRANCE, CA 90505, USA",ChIJQ1x0UtlK3YAR4-93NyjmGKU,1
"HI-BON LIQUOR 5985 E FLORENCE AVE, BELL GARDENS, CA 90201, USA",Unknown,Unknown
"HIGHLAND MARKET 3101 N EASTERN AVE, LOS ANGELES, CA 90032, USA",Unknown,Unknown
"HOLIDAY INN EXPRESS 125 PACIFIC COAST HWY, HERMOSA BEACH, CA 90254, USA",Unknown,Unknown
"HOLLYWOOD BRICKYARD 1810 WILCOX AVE, LOS ANGELES, CA 90028, USA",Unknown,Unknown
"HOME LIQUOR 4503 MAINE AVE, BALDWIN PARK, CA 91706, USA",ChIJNRlQjJDXwoARUJQi4JvoMCY,4.5
"HUNTINGTON DRIVE SHELL 4590 E HUNTINGTON DR N, LOS ANGELES, CA 90032, USA",Unknown,Unknown
"JERSEY MIKE'S SUBS 2209 E BASELINE RD # 500, CLAREMONT, CA 91711, USA",Unknown,Unknown
"JOHNY LIQUOR 9001 ATLANTIC AVE, SOUTH GATE, CA 90280, USA",Unknown,Unknown
"KAM'S CORNER 888 S FIGUEROA ST # 110, LOS ANGELES, CA 90017, USA",Unknown,Unknown
"KEN'S LIQUOR & DELI 8400 S 8TH AVE, INGLEWOOD, CA 90305, USA",Unknown,Unknown
"LA JUICE & TEA 833 N BROADWAY, LOS ANGELES, CA 90012, USA",Unknown,Unknown
"LA POUBELLE 5907 FRANKLIN AVE, LOS ANGELES, CA 90028, USA",Unknown,Unknown
"LAKI RAMEN 6256 WILSHIRE BLVD, LOS ANGELES, CA 90048, USA",Unknown,Unknown
"LEMON SHARK POKE 10601 WASHINGTON BLVD # 102, CULVER CITY, CA 90232, USA",Unknown,Unknown
"MARISCOS DON MOCHIS 10941 NORWALK BLVD, SANTA FE SPRINGS, CA 90670, USA",Unknown,Unknown
"MARKET WORLD 3030 SEPULVEDA BLVD, TORRANCE, CA 90505, USA",Unknown,Unknown
"MCDONALD'S 2623 VALLEY BLVD, WEST COVINA, CA 91792, USA",ChIJVbEWkE8qw4ARhgkdKRzbdzk,3.6
"MIS AMIGOS BAR 15030 S WESTERN AVE, GARDENA, CA 90249, USA",Unknown,Unknown
"MOVITA JUICE BAR 12417 NORWALK BLVD, NORWALK, CA 90650, USA",Unknown,Unknown
"MW THEATRE CONCESSION STAND 2627 PICO BLVD, SANTA MONICA, CA 90405, USA",Unknown,Unknown
"OFFICE DEPOT 19611 PARTHENIA ST, NORTHRIDGE, CA 91324, USA",Unknown,Unknown
"OKAWA SUSHI & RAMEN 25870 MCBEAN PKWY, SANTA CLARITA, CA 91335, USA",Unknown,Unknown
"ONE STOP MINI MART 12906 BRANFORD ST, PACOIMA, CA 91331, USA",Unknown,Unknown
"PIT STOP BEST BURGERS 20720 NORMANDIE AVE, TORRANCE, CA 90502, USA",Unknown,Unknown
"Q DYNASTY 250 W VALLEY BLVD # A1, SAN GABRIEL, CA 91776, USA",Unknown,Unknown
"QUICKIE MINI MARKET 15700 VANOWEN ST, VAN NUYS, CA 91406, USA",Unknown,Unknown
"RAMIREZ LIQUOR 2765 OLYMPIC BLVD, LOS ANGELES, CA 90023, USA",Unknown,Unknown
"RITE AID 12319 S NORWALK BLVD, NORWALK, CA 90650, USA",Unknown,Unknown
"ROCK IT CAFE 14239 HAWTHORNE BLVD, HAWTHORNE, CA 90250, USA",Unknown,Unknown
"RODEO ROOM 1306 S VERMONT AVE, LOS ANGELES, CA 90006, USA",Unknown,Unknown
"ROSITA'S PRODUCE 4808 W WASHINGTON BLVD, LOS ANGELES, CA 90016, USA",Unknown,Unknown
"ROSS DRESS FOR LESS 5800 E FLORENCE AVE, BELL GARDENS, CA 90201, USA",Unknown,Unknown
"SEPULVEDA DONUTS 4905 SEPULVEDA BLVD, CULVER CITY, CA 90230, USA",Unknown,Unknown
"SHELL FOOD MARKET 5970 FLORENCE AVE, BELL GARDENS, CA 90201, USA",Unknown,Unknown
"SODEXO LIVE 2580 CAHUENGA BLVD E, LOS ANGELES, CA 90068, USA",Unknown,Unknown
"STARBUCKS COFFEE 4704 FIRESTONE BLVD, SOUTH GATE, CA 90280, USA",ChIJeyJsDRnMwoAR37Llnc1vexA,4.2
"TANGAROA FISH MARKET & RAW BAR 12604 W WASHINGTON BLVD, CULVER CITY, CA 90066, USA",Unknown,Unknown
"TARGET T0257 - STARBUCKS 24425 MAGIC MOUNTAIN PKWY, VALENCIA, CA 91355, USA",Unknown,Unknown
"TASTEE DONUT & BAGEL 1449 FOOTHILL BLVD, LA VERNE, CA 91750, USA",Unknown,Unknown
"THAI TALAY 8411 LINCOLN BLVD, LOS ANGELES, CA 90045, USA",Unknown,Unknown
"THE MISFIT 225 SANTA MONICA BLVD, SANTA MONICA, CA 90401, USA",Unknown,Unknown
"THE WELL 6255 W SUNSET BLVD STE 115, LOS ANGELES, CA 90028, USA",Unknown,Unknown
"TIENDA DUCHESA 2801 E OLYMPIC BLVD, LOS ANGELES, CA 90023, USA",Unknown,Unknown
"TONYS LIQUOR 13368 VENTURA BLVD, SHERMAN OAKS, CA 91403, USA",Unknown,Unknown
"TU FARMACIA NATURAL 7408 FLORENCE AVE, DOWNEY, CA 90240, USA",Unknown,Unknown
"VETERANS OF FOREIGN WARS 1000 N CATALINA AVE, REDONDO BEACH, CA 90277, USA",Unknown,Unknown
"WABA GRILL 11123 LONG BEACH BLVD # 12, LYNWOOD, CA 90262, USA",Unknown,Unknown
"XECUL- RESTAURANT GUATEMALTECO 1051 S ALVARADO ST, LOS ANGELES, CA 90006, USA",Unknown,Unknown
"24 HOUR FITNESS 2685 PACIFIC COAST HWY, TORRANCE, CA 90505, USA",Unknown,Unknown
"7- ELEVEN STORE 37301B 307 W COMPTON BLVD, COMPTON, CA 90220, USA",Unknown,Unknown
"7-ELEVEN 5495 SEPULVEDA BLVD STE #L, CULVER CITY, CA 90230, USA",Unknown,Unknown
"808 LOCAL HAWAIIAN GRILL 238 W CARSON ST, CARSON, CA 90745, USA",Unknown,Unknown
"9000 TELEGRAPH MOBIL INC 9000 TELEGRAPH RD, DOWNEY, CA 90240, USA",Unknown,Unknown
"ANDY SHELL 2 11151 LONG BEACH BLVD, LYNWOOD, CA 90262, USA",Unknown,Unknown
"APOLLO DRIVE IN 4722 E SLAUSON AVE, MAYWOOD, CA 90270, USA",Unknown,Unknown
"ASPC COOP FOUNTAIN 170 E 6TH ST 122, CLAREMONT, CA 91711, USA",Unknown,Unknown
"AWASH RESTAURANT 5990 1/2 W PICO BLVD, LOS ANGELES, CA 90035, USA",Unknown,Unknown
"BIG BOB'S LIQUOR & MARKET 1413 W PUENTE AVE, WEST COVINA, CA 91790, USA",Unknown,Unknown
"BOARD AND BREW WESTLAKE VILLAGE 30734 RUSSELL RANCH RD SUIT D, WESTLAKE VILLAGE, CA 91362, USA",Unknown,Unknown
"BOSTON MARKET 8606 FIRESTONE BLVD, DOWNEY, CA 90241, USA",Unknown,Unknown
"BOUQUET CYN SENIOR CENTER 26705 BOUQUET CANYON RD, SANTA CLARITA, CA 91350, USA",Unknown,Unknown
"BROADWAY 4 1441 3RD ST, SANTA MONICA, CA 90401, USA",Unknown,Unknown
"C&M MARKET 601 N BREED ST, LOS ANGELES, CA 90033, USA",Unknown,Unknown
"CHEVRON BELLFLOWER/PARK 17106 BELLFLOWER BLVD, BELLFLOWER, CA 90706, USA",Unknown,Unknown
"CHURROS CALIENTES 11521 SANTA MONICA BLVD, LOS ANGELES, CA 90025, USA",Unknown,Unknown
"CREPES OF WRATH 254 W BONITA AVE, CLAREMONT, CA 91711, USA",Unknown,Unknown
"CVS/PHARMACY 3644 E OLYMPIC BLVD, LOS ANGELES, CA 90023, USA",Unknown,Unknown
"DD'S DISCOUNTS 6039 FLORENCE AVE, BELL GARDENS, CA 90201, USA",Unknown,Unknown
"DIP N MIX 964 GAYLEY AVE, LOS ANGELES, CA 90024, USA",Unknown,Unknown
"EMPLOYEES DISCOUNT STORE 20600 S ALAMEDA ST, CARSON, CA 90810, USA",Unknown,Unknown
"EXTRA MILE 43144 10TH ST W, LANCASTER, CA 93531, USA",Unknown,Unknown
"FATBURGER 10955 KINROSS AVE, LOS ANGELES, CA 90024, USA",Unknown,Unknown
"FIREBIRD LIQUOR 810 N GLENDORA AVE, COVINA, CA 91724, USA",Unknown,Unknown
"FIREHOUSE SUBS 1113 RANCHO VISTA BLVD # B, PALMDALE, CA 93551, USA",Unknown,Unknown
"FRIDA RESTAURANT 15301 VENTURA BLVD # P5, SHERMAN OAKS, CA 91403, USA",Unknown,Unknown
"GO'S MART 22330 SHERMAN WAY STE #12-C, CANOGA PARK, CA 91303, USA",Unknown,Unknown
"GOLDEN BAKERS 9444 TELEGRAPH RD, DOWNEY, CA 90240, USA",Unknown,Unknown
"GUCKENHEIMER AT GILEAD LA VERNE 1800 WHEELER DR, LA VERNE, CA 91750, USA",Unknown,Unknown
"HARKINS THEATER 239 LOS CERRITOS MALL, CERRITOS, CA 90703, USA",Unknown,Unknown
"HOPE 11943 VENTURA BLVD, STUDIO CITY, CA 91604, USA",Unknown,Unknown
"INDUSTRY CAFE 6039 W WASHINGTON BLVD, CULVER CITY, CA 90232, USA",Unknown,Unknown
"J TRANI'S 584 W 9TH ST, SAN PEDRO, CA 90731, USA",Unknown,Unknown
"JAY'S PLACE 340 E FOOTHILL BLVD, CLAREMONT, CA 91711, USA",Unknown,Unknown
"JEAN'S MARKET 919 N FOREST AVE, LOS ANGELES, CA 90033, USA",Unknown,Unknown
"JERRY'S AUTO SERVICE 4560 N GRAND AVE, COVINA, CA 91724, USA",Unknown,Unknown
"JIFFY LIQUOR MARKET 4057 E SLAUSON AVE, MAYWOOD, CA 90270, USA",Unknown,Unknown
"JOSS BITES 9921 S SANTA MONICA BLVD, BEVERLY HILLS, CA 90212, USA",Unknown,Unknown
"JOSS CUISINE 9919 S SANTA MONICA BLVD, BEVERLY HILLS, CA 90212, USA",Unknown,Unknown
"JURASSIC MAGIC KITCHEN 5001 W WASHINGTON BLVD, LOS ANGELES, CA 90016, USA",Unknown,Unknown
"KRUDOS RESTAURANT 4950 SLAUSON AVE, MAYWOOD, CA 90270, USA",Unknown,Unknown
"LALA'S 11935 VENTURA BLVD #A, STUDIO CITY, CA 91604, USA",Unknown,Unknown
"LANCASTER ELKS LODGE 1625 240 E AVENUE K, LANCASTER, CA 93535, USA",Unknown,Unknown
"LEE'S MARKET 6078 GIFFORD AVE, HUNTINGTON PARK, CA 90255, USA",Unknown,Unknown
"LUCERO BAKERY 4061 E SLAUSON AVE, MAYWOOD, CA 90270, USA",Unknown,Unknown
"MI'S WESTSIDE COMEDY THEATER 1323 3RD ST, SANTA MONICA, CA 90401, USA",Unknown,Unknown
"MICHAEL'S 6625 FALLBROOK AVE, WEST HILLS, CA 91307, USA",Unknown,Unknown
"MYRTLE GREENS 1419 S MYRTLE AVE, MONROVIA, CA 91016, USA",Unknown,Unknown
"OASIS 1547 S GRANDE VISTA AVE, LOS ANGELES, CA 90023, USA",ChIJu3TbY5nHwoAR8dyCVEjVEdU,3.6
"OK MARKET 627 N MOTT ST, LOS ANGELES, CA 90033, USA",Unknown,Unknown
"PARTY CITY 25361 CRENSHAW BLVD, TORRANCE, CA 90505, USA",Unknown,Unknown
"POMONA FOX THEATER VIP BAR 114 W 3RD ST, POMONA, CA 91766, USA",Unknown,Unknown
"POTATO CORNER 6000 SEPULVEDA BLVD, CULVER CITY, CA 90230, USA",Unknown,Unknown
"RAFI'S 76 14903 BURBANK BLVD, VAN NUYS, CA 91411, USA",Unknown,Unknown
"RH GOOD DEAL OUTLET, INC 1728 NOGALES ST, ROWLAND HEIGHTS, CA 91748, USA",Unknown,Unknown
"RODERO'S LIQUOR 14637 HUBBARD ST, SYLMAR, CA 91342, USA",Unknown,Unknown
"RONY'S CAFE KITCHEN 6740 RESEDA BLVD, RESEDA, CA 91335, USA",Unknown,Unknown
"SAINT FELIX HOLLYWOOD 1600 N CAHUENGA BLVD, LOS ANGELES, CA 90028, USA",Unknown,Unknown
"SALATEAM 6027 RESEDA BLVD, TARZANA, CA 91356, USA",Unknown,Unknown
"SOLIDARITY 1414 LINCOLN BLVD, SANTA MONICA, CA 90401, USA",Unknown,Unknown
"SUMMER BREEZE THAI RESTAURANT BY BUA 12924 SHERMAN WAY #4953, NORTH HOLLYWOOD, CA 91605, USA",Unknown,Unknown
"SUSHI KING 1330 WILSHIRE BLVD, SANTA MONICA, CA 90403, USA",Unknown,Unknown
"T & JOY 284 W 2ND ST, CLAREMONT, CA 91711, USA",Unknown,Unknown
"TACOS EL COMPA 4063 E SLAUSON AVE, MAYWOOD, CA 90270, USA",Unknown,Unknown
"TAQUERIA LOS PRIMOS 18267 SOLEDAD CANYON RD, CANYON COUNTRY, CA 91387, USA",Unknown,Unknown
"THE BUFFALO CLUB 1520 OLYMPIC BLVD, SANTA MONICA, CA 90404, USA",Unknown,Unknown
"THE CHESTNUT CLUB 1348 14TH ST, SANTA MONICA, CA 90404, USA",Unknown,Unknown
"THE COFFEE BEAN & TEA LEAF 8550 FIRESTONE BLVD, DOWNEY, CA 90241, USA",Unknown,Unknown
"THE FLAVORS OF THE WORLD 22330 SHERMAN WAY, CANOGA PARK, CA 91303, USA",Unknown,Unknown
"THE LAST DROP CAFE 119 HARVARD AVE, CLAREMONT, CA 91711, USA",Unknown,Unknown
"THE PAN BISTRO 3160 PACIFIC COAST HWY, TORRANCE, CA 90505, USA",Unknown,Unknown
"TINAS TAVERN 328 S GLENDORA AVE, WEST COVINA, CA 91790, USA",Unknown,Unknown
"TRADER JOE'S 2545 PACIFIC COAST HWY # B, TORRANCE, CA 90505, USA",Unknown,Unknown
"TUTTI MANGIA 102 N HARVARD AVE, CLAREMONT, CA 91711, USA",Unknown,Unknown
"VAN LEEUWEN ICE CREAM CULVER CITY 8820 WASHINGTON BLVD # 106, CULVER CITY, CA 90232, USA",Unknown,Unknown
"VETERANS PARK SENIOR CENTER 309 ESPLANADE, REDONDO BEACH, CA 90277, USA",Unknown,Unknown
"VICENTE FOODS-DELI 12027 SAN VICENTE BLVD, LOS ANGELES, CA 90049, USA",Unknown,Unknown
"VICENTE FOODS-MEAT DEPT 12027 SAN VICENTE BLVD, LOS ANGELES, CA 90049, USA",Unknown,Unknown
"6 AVENUE CAFFE 3810 W PICO BLVD, LOS ANGELES, CA 90019, USA",Unknown,Unknown
"7-ELEVEN 5600 SAN VICENTE BLVD, LOS ANGELES, CA 90019, USA",Unknown,Unknown
"7-ELEVEN 10965 FIRESTONE BLVD, NORWALK, CA 90650, USA",Unknown,Unknown
"7-ELEVEN 728 W VERNON AVE, LOS ANGELES, CA 90037, USA",Unknown,Unknown
"AMDA CAFE 6305 YUCCA ST, LOS ANGELES, CA 90028, USA",Unknown,Unknown
"ASUKA 1553 WESTWOOD BLVD, LOS ANGELES, CA 90024, USA",Unknown,Unknown
"BALCOMS SOUTHSIDE MARKET 600 S MONTEBELLO BLVD, MONTEBELLO, CA 90640, USA",Unknown,Unknown
"BAR LUBITSCH 7702 SANTA MONICA BLVD, WEST HOLLYWOOD, CA 90046, USA",Unknown,Unknown
"BASKIN ROBBINS 16544 SOLEDAD CANYON RD, SANTA CLARITA, CA 91387, USA",Unknown,Unknown
"BIONICOS 612 SHOPPERS LN, COVINA, CA 91723, USA",Unknown,Unknown
"BUSCEMIC'S BAKERY 2223 S PACIFIC AVE, SAN PEDRO, CA 90731, USA",Unknown,Unknown
"CABRILLO BEACH YACHT CLUB 211 W 22ND ST, SAN PEDRO, CA 90731, USA",Unknown,Unknown
"CAFE MAJI 12232 ARTESIA BLVD, ARTESIA, CA 90701, USA",Unknown,Unknown
"CAMPUS PHARMACY 100 UCLA MEDICAL PLZ # 150, LOS ANGELES, CA 90024, USA",Unknown,Unknown
"CHEVRON FOOD MART 10984 LE CONTE AVE, LOS ANGELES, CA 90024, USA",Unknown,Unknown
"CHURCH OF SCIENTOLOGY INTERNATIONAL 6724 HOLLYWOOD BLVD, LOS ANGELES, CA 90028, USA",Unknown,Unknown
"CORK N BOTTLE 5166 E IMPERIAL HWY, LYNWOOD, CA 90262, USA",Unknown,Unknown
"COZY THAI CUISINE 2550 E AMAR RD A7, WEST COVINA, CA 91792, USA",Unknown,Unknown
"DOLLAR TREE 1505 S PACIFIC AVE, SAN PEDRO, CA 90731, USA",Unknown,Unknown
"FLOW 18366 1/2 SOLEDAD CANYON RD, CANYON COUNTRY, CA 91351, USA",Unknown,Unknown
"GARDEN CAFE 6420 WILSHIRE BLVD STE 120, LOS ANGELES, CA 90048, USA",Unknown,Unknown
"GIN RUMMY/THE LITTLE FRIEND 822 WASHINGTON BLVD, MARINA DEL REY, CA 90292, USA",Unknown,Unknown
"HAMPTON INN 311 E HUNTINGTON DR, ARCADIA, CA 91006, USA",Unknown,Unknown
"HOUSE OF BILLARDS 14662 VENTURA BLVD, SHERMAN OAKS, CA 91423, USA",Unknown,Unknown
"IBIZA NIGHT CLUB & RESTAURANT 6901 PACIFIC BLVD, HUNTINGTON PARK, CA 90255, USA",Unknown,Unknown
"IDEOLOGY COFFEE 1115 S HOPE ST, LOS ANGELES, CA 90015, USA",Unknown,Unknown
"IMPROV COMEDY LAB BAR 8156 MELROSE AVE, LOS ANGELES, CA 90046, USA",Unknown,Unknown
"JACK IN THE BOX 20840 ROSCOE BLVD, CANOGA PARK, CA 91306, USA",Unknown,Unknown
"KARAOKE BLEU 2064 SAWTELLE BLVD, LOS ANGELES, CA 90025, USA",Unknown,Unknown
"LA FLOR DE MICHOACAN 7045 SOMERSET BLVD, PARAMOUNT, CA 90723, USA",Unknown,Unknown
"LLAMADA DISCOUNT MARKET 806 W VERNON AVE, LOS ANGELES, CA 90037, USA",Unknown,Unknown
"MOLLY MALONES 575 S FAIRFAX AVE, LOS ANGELES, CA 90048, USA",Unknown,Unknown
"NADER WAREH MOBIL MART 17122 PIONEER BLVD, ARTESIA, CA 90701, USA",Unknown,Unknown
"PALERMO'S ITALIAN PIZZORIA 646 SHOPPERS LN, COVINA, CA 91723, USA",Unknown,Unknown
"PLEASURE LIQUOR 8422 TELEGRAPH RD, DOWNEY, CA 90240, USA",ChIJNcelAvbNwoAR4oJ9d19Ts2c,4.1
"RED HOUSE KBBQ 15925 PIONEER BLVD, NORWALK, CA 90650, USA",Unknown,Unknown
"SHIN'S PIZZA 1215 1/2 CYPRESS AVE, LOS ANGELES, CA 90065, USA",Unknown,Unknown
"ST OLAVS CHURCH 1035 S BEACON ST, SAN PEDRO, CA 90731, USA",Unknown,Unknown
"STANLEY'S LIQUOR 1803 S PACIFIC AVE, SAN PEDRO, CA 90731, USA",Unknown,Unknown
"STARBUCKS COFFEE 14322 PIONEER BLVD, NORWALK, CA 90650, USA",Unknown,Unknown
"STONE'S LIQUOR 13090 BRADLEY AVE, SYLMAR, CA 91342, USA",Unknown,Unknown
"SUSHI ENYA 11301 W OLYMPIC BLVD 102, LOS ANGELES, CA 90064, USA",Unknown,Unknown
"TACO BELL 14301 S PIONEER BLVD, NORWALK, CA 90650, USA",Unknown,Unknown
"THE BUCKET CRAB AND CRAWFISH 16441 PIONEER BLVD, NORWALK, CA 90650, USA",Unknown,Unknown
"THE CASAVIEJA STORE 14918 VENTURA BLVD, SHERMAN OAKS, CA 91403, USA",Unknown,Unknown
"TOM BERGINS OPERATOR 840 S FAIRFAX AVE, LOS ANGELES, CA 90036, USA",Unknown,Unknown
"WABA GRILL 2234 S CENTRAL AVE, COMPTON, CA 90220, USA",Unknown,Unknown
"WALGREENS 4142 PACIFIC COAST HWY, TORRANCE, CA 90505, USA",Unknown,Unknown
"WALGREENS PHARMACY 11800 E ARTESIA BLVD, ARTESIA, CA 90701, USA",Unknown,Unknown
"WINCHELL'S DONUT HOUSE 12959 IMPERIAL HWY, SANTA FE SPRINGS, CA 90670, USA",Unknown,Unknown
"YAKITORIYA 11301 W OLYMPIC BLVD STE 101, LOS ANGELES, CA 90064, USA",Unknown,Unknown
"340 RESTAURANT & NIGHTCLUB 340 S THOMAS ST, POMONA, CA 91766, USA",Unknown,Unknown
"7-ELEVEN 1831 S PACIFIC AVE, SAN PEDRO, CA 90731, USA",ChIJRyRlotI33YARrIqGgZm-I2Q,3.4
"CARNAVAL 342 S THOMAS ST, POMONA, CA 91766, USA",Unknown,Unknown
"CHURCH OF THE EPIPHANY 2808 ALTURA ST, LOS ANGELES, CA 90031, USA",Unknown,Unknown
"DOWNEY MART 13000 PARAMOUNT BLVD, DOWNEY, CA 90242, USA",Unknown,Unknown
"EL RECREO ROOM 506 W AVENUE 28, LOS ANGELES, CA 90065, USA",Unknown,Unknown
"FLASK FINE WINE 12194 VENTURA BLVD, STUDIO CITY, CA 91604, USA",Unknown,Unknown
"G & M OIL CO 5651 IMPERIAL HWY, SOUTH GATE, CA 90280, USA",Unknown,Unknown
"G&M 12555 PARAMOUNT BLVD, DOWNEY, CA 90242, USA",Unknown,Unknown
"GARDENA BOWL - BAR 15707 S VERMONT AVE, GARDENA, CA 90247, USA",Unknown,Unknown
"GREEN ROOM 150 W 3RD ST, POMONA, CA 91766, USA",Unknown,Unknown
"HAPIK 8712 GARFIELD AVE # 101, SOUTH GATE, CA 90280, USA",Unknown,Unknown
"HAPPY'S LIQUOR 405 S INDIANA ST, LOS ANGELES, CA 90063, USA",Unknown,Unknown
"HOMIES MINI MARKET 1304 N GLENDALE BLVD, LOS ANGELES, CA 90026, USA",Unknown,Unknown
"KARLA'S BAR 2327 E 1ST ST, LOS ANGELES, CA 90033, USA",Unknown,Unknown
"KIDS EMPIRE 8716 GARFIELD AVE # 108, SOUTH GATE, CA 90282, USA",Unknown,Unknown
"KINGDOM DIMSUM 5445 HOLLYWOOD BLVD STE B, LOS ANGELES, CA 90027, USA",Unknown,Unknown
"LARRY FLYNT'S LUCKY LADY CASINO 1045 W ROSECRANS AVE, GARDENA, CA 90247, USA",Unknown,Unknown
"MAJOR LIQUOR 2335 E 1ST ST, LOS ANGELES, CA 90033, USA",Unknown,Unknown
"MARKETITA MAZATLAN 2300 E 1ST ST, LOS ANGELES, CA 90033, USA",Unknown,Unknown
"MEGA PIZZA & GRILLE, LLC. 11028 WASHINGTON BLVD, CULVER CITY, CA 90232, USA",Unknown,Unknown
"MONTANA'S 657 W ARROW HWY, SAN DIMAS, CA 91773, USA",Unknown,Unknown
"MONTEBELLO CAT SCALE 1436 W WASHINGTON BLVD, MONTEBELLO, CA 90640, USA",Unknown,Unknown
"OFFICE DEPOT 228 E BURBANK BLVD, BURBANK, CA 91502, USA",Unknown,Unknown
"PACIFIC USA MART 302 S PACIFIC AVE, SAN PEDRO, CA 90731, USA",Unknown,Unknown
"REGENT THEATRE 1045 BROXTON AVE, LOS ANGELES, CA 90024, USA",Unknown,Unknown
"SEVENTH-DAY ADVENTIST CHURCH 1135 W MARTIN LUTHER KING JR BLVD, LOS ANGELES, CA 90037, USA",Unknown,Unknown
"STARBUCKS COFFEE 16926 ROSCOE BLVD, VAN NUYS, CA 91406, USA",Unknown,Unknown
"THE GLASS HOUSE CONCERT HALL 200 W 2ND ST, POMONA, CA 91766, USA",Unknown,Unknown
"THE PARADOX ARCADE ARCADE & BAR 396 S THOMAS ST, POMONA, CA 91766, USA",Unknown,Unknown
"THE QUARTER CREOLE CUISINE 201 N INDIAN HILL BLVD # 103, CLAREMONT, CA 91711, USA",Unknown,Unknown
"THE QUARTER MARKET 175 N INDIAN HILL BLVD STE B102A, CLAREMONT, CA 91711, USA",Unknown,Unknown
"TONGA HUT COCKTAIL 12808 VICTORY BLVD, NORTH HOLLYWOOD, CA 91606, USA",Unknown,Unknown
"URBASHI MARKET 2007 E 1ST ST, LOS ANGELES, CA 90033, USA",Unknown,Unknown
"AMC SANTA MONICA 7 1310 3RD STREET PROMENADE, SANTA MONICA, CA 90401, USA",Unknown,Unknown
"CANCUN RESTAURANT 5219 E BEVERLY BLVD, LOS ANGELES, CA 90022, USA",Unknown,Unknown
"CLUB DB LOUNGE 8206 E FIRESTONE BLVD, DOWNEY, CA 90241, USA",Unknown,Unknown
"JOSEPH'S BAR AND GRILL 11032 DOWNEY AVE, DOWNEY, CA 90241, USA",Unknown,Unknown
"LA QUINTA INN & SUITES 3200 W TEMPLE AVE, POMONA, CA 91768, USA",Unknown,Unknown
"RED O RESTAURANT 1541 OCEAN AVE, SANTA MONICA, CA 90401, USA",Unknown,Unknown
"SUSHI NOTE 13447 VENTURA BLVD, SHERMAN OAKS, CA 91423, USA",Unknown,Unknown
"1ST PLACE 604 W HOLT AVE, POMONA, CA 91768, USA",Unknown,Unknown
"7-ELEVEN 601 S FREMONT AVE, ALHAMBRA, CA 91803, USA",Unknown,Unknown
"7-ELEVEN 1723 W MAIN ST, ALHAMBRA, CA 91801, USA",Unknown,Unknown
"ALTADENA ALE HOUSE CORP 2329 FAIR OAKS AVE, ALTADENA, CA 91001, USA",Unknown,Unknown
"AUNTIE KITCHEN 340 W LAS TUNAS DR, SAN GABRIEL, CA 91776, USA",Unknown,Unknown
"BKB MINI MARKET 14903 VICTORY BLVD, VAN NUYS, CA 91406, USA",Unknown,Unknown
"BOCANEGRA MEAT MKT 656 FAIRPLEX DR, POMONA, CA 91768, USA",Unknown,Unknown
"BOTTLE BIN 20915 VANOWEN ST, CANOGA PARK, CA 91303, USA",Unknown,Unknown
"BRISTOL FARMS MARKET 837 SILVER SPUR RD # B, ROLLING HILLS ESTATES, CA 90274, USA",Unknown,Unknown
"CVS/PHARMACY 3020 SEPULVEDA BLVD, TORRANCE, CA 90505, USA",Unknown,Unknown
"GNC 12214 LAKEWOOD BLVD # 104, DOWNEY, CA 90242, USA",Unknown,Unknown
"H K MACAU BISTRO 708 E LAS TUNAS DR UNIT D, SAN GABRIEL, CA 91776, USA",Unknown,Unknown
"HACIENDA DEL REY 8347 LINCOLN BLVD, LOS ANGELES, CA 90045, USA",Unknown,Unknown
"HANDELS HOMEMADE ICE CREAM 1882 S PACIFIC COAST HWY, REDONDO BEACH, CA 90277, USA",Unknown,Unknown
"JEWS FOR JESUS 10962 LE CONTE AVE, LOS ANGELES, CA 90095, USA",Unknown,Unknown
"JUANA LA MICHOACANA MEXICAN ICE CREAM 21113 SHERMAN WAY, CANOGA PARK, CA 91303, USA",Unknown,Unknown
"LA BREA SINCLAIR 1515 S LA BREA AVE, LOS ANGELES, CA 90019, USA",Unknown,Unknown
"LA BREA VALERO 2339 S LA BREA AVE, LOS ANGELES, CA 90016, USA",Unknown,Unknown
"LA MICHOACANA QUEEN 810 W ROSECRANS AVE # 7 & 8, COMPTON, CA 90222, USA",Unknown,Unknown
"LITTLE CAESARS 751 WORKMAN ST, SAN FERNANDO, CA 91340, USA",Unknown,Unknown
"MARSHALLS 12106 LAKEWOOD BLVD, DOWNEY, CA 90242, USA",Unknown,Unknown
"MCDONALD'S 2809 LINCOLN BLVD, SANTA MONICA, CA 90405, USA",Unknown,Unknown
"MUSTANG LIQUOR 21121 SHERMAN WAY, CANOGA PARK, CA 91303, USA",Unknown,Unknown
"PACIFIC ONE DOLLAR 546 W HOLT AVE, POMONA, CA 91768, USA",Unknown,Unknown
"PICCOLO 2127 LINCOLN BLVD, SANTA MONICA, CA 90405, USA",Unknown,Unknown
"POCOS FAMILY RESTAURANT 20917 SHERMAN WAY, CANOGA PARK, CA 91303, USA",Unknown,Unknown
"REGGIE'S LIQUOR 4426 S FIGUEROA ST, LOS ANGELES, CA 90037, USA",Unknown,Unknown
"RICE WOK 4360 LARUEL CANYON BLVD, STUDIO CITY, CA 91604, USA",Unknown,Unknown
"ROSS DRESS FOR LESS 12130 LAKEWOOD BLVD, DOWNEY, CA 90242, USA",Unknown,Unknown
